17-05-2019 10:07:27.276 [main] INFO  com.example.conejito.amqfromjuan.notification.JobCompletionNotificationListener.lambda$afterJob$0 - Found <Person(commentId=5cdc7c15309e2775befb0857, lastName=DOE, firstName=JOE, seq=0)> in the database.
17-05-2019 10:07:27.276 [main] INFO  com.example.conejito.amqfromjuan.notification.JobCompletionNotificationListener.lambda$afterJob$0 - Found <Person(commentId=5cdc7c15309e2775befb0858, lastName=DOE, firstName=JUSTIN, seq=0)> in the database.
17-05-2019 10:07:27.277 [main] INFO  com.example.conejito.amqfromjuan.notification.JobCompletionNotificationListener.lambda$afterJob$0 - Found <Person(commentId=5cdc7c15309e2775befb0859, lastName=DOE, firstName=JANE, seq=0)> in the database.
17-05-2019 10:07:27.277 [main] INFO  com.example.conejito.amqfromjuan.notification.JobCompletionNotificationListener.lambda$afterJob$0 - Found <Person(commentId=5cdc7c15309e2775befb085a, lastName=DOE, firstName=JOHN, seq=0)> in the database.
17-05-2019 10:07:27.278 [main] INFO  com.example.conejito.amqfromjuan.notification.JobCompletionNotificationListener.lambda$afterJob$0 - Found <Person(commentId=5cdc89df6c9dcf0ae34894a2, lastName=DOE, firstName=JILL, seq=0)> in the database.
17-05-2019 10:07:27.278 [main] INFO  com.example.conejito.amqfromjuan.notification.JobCompletionNotificationListener.lambda$afterJob$0 - Found <Person(commentId=5cdc89df6c9dcf0ae34894a3, lastName=DOE, firstName=JOE, seq=0)> in the database.
17-05-2019 10:07:27.279 [main] INFO  com.example.conejito.amqfromjuan.notification.JobCompletionNotificationListener.lambda$afterJob$0 - Found <Person(commentId=5cdc89df6c9dcf0ae34894a4, lastName=DOE, firstName=JUSTIN, seq=0)> in the database.
17-05-2019 10:07:27.279 [main] INFO  com.example.conejito.amqfromjuan.notification.JobCompletionNotificationListener.lambda$afterJob$0 - Found <Person(commentId=5cdc89df6c9dcf0ae34894a5, lastName=DOE, firstName=JANE, seq=0)> in the database.
17-05-2019 10:07:27.279 [main] INFO  com.example.conejito.amqfromjuan.notification.JobCompletionNotificationListener.lambda$afterJob$0 - Found <Person(commentId=5cdc89df6c9dcf0ae34894a6, lastName=DOE, firstName=JOHN, seq=0)> in the database.
17-05-2019 10:07:27.280 [main] INFO  com.example.conejito.amqfromjuan.notification.JobCompletionNotificationListener.lambda$afterJob$0 - Found <Person(commentId=5cdc8a421af48c0d048f5a0d, lastName=DOE, firstName=JILL, seq=0)> in the database.
17-05-2019 10:07:27.280 [main] INFO  com.example.conejito.amqfromjuan.notification.JobCompletionNotificationListener.lambda$afterJob$0 - Found <Person(commentId=5cdc8a421af48c0d048f5a0e, lastName=DOE, firstName=JOE, seq=0)> in the database.
17-05-2019 10:07:27.281 [main] INFO  com.example.conejito.amqfromjuan.notification.JobCompletionNotificationListener.lambda$afterJob$0 - Found <Person(commentId=5cdc8a421af48c0d048f5a0f, lastName=DOE, firstName=JUSTIN, seq=0)> in the database.
17-05-2019 10:07:27.281 [main] INFO  com.example.conejito.amqfromjuan.notification.JobCompletionNotificationListener.lambda$afterJob$0 - Found <Person(commentId=5cdc8a421af48c0d048f5a10, lastName=DOE, firstName=JANE, seq=0)> in the database.
17-05-2019 10:07:27.281 [main] INFO  com.example.conejito.amqfromjuan.notification.JobCompletionNotificationListener.lambda$afterJob$0 - Found <Person(commentId=5cdc8a421af48c0d048f5a11, lastName=DOE, firstName=JOHN, seq=0)> in the database.
17-05-2019 10:07:27.281 [main] INFO  com.example.conejito.amqfromjuan.notification.JobCompletionNotificationListener.lambda$afterJob$0 - Found <Person(commentId=5cdc8a8242d0775e7e0827a5, lastName=DOE, firstName=JILL, seq=0)> in the database.
17-05-2019 10:07:27.282 [main] INFO  com.example.conejito.amqfromjuan.notification.JobCompletionNotificationListener.lambda$afterJob$0 - Found <Person(commentId=5cdc8a8242d0775e7e0827a6, lastName=DOE, firstName=JOE, seq=0)> in the database.
17-05-2019 10:07:27.282 [main] INFO  com.example.conejito.amqfromjuan.notification.JobCompletionNotificationListener.lambda$afterJob$0 - Found <Person(commentId=5cdc8a8242d0775e7e0827a7, lastName=DOE, firstName=JUSTIN, seq=0)> in the database.
17-05-2019 10:07:27.282 [main] INFO  com.example.conejito.amqfromjuan.notification.JobCompletionNotificationListener.lambda$afterJob$0 - Found <Person(commentId=5cdc8a8342d0775e7e0827a8, lastName=DOE, firstName=JANE, seq=0)> in the database.
17-05-2019 10:07:27.283 [main] INFO  com.example.conejito.amqfromjuan.notification.JobCompletionNotificationListener.lambda$afterJob$0 - Found <Person(commentId=5cdc8a8342d0775e7e0827a9, lastName=DOE, firstName=JOHN, seq=0)> in the database.
17-05-2019 10:07:27.283 [main] INFO  com.example.conejito.amqfromjuan.notification.JobCompletionNotificationListener.lambda$afterJob$0 - Found <Person(commentId=5cdd7c5648dec005433146cd, lastName=DOE, firstName=JILL, seq=0)> in the database.
17-05-2019 10:07:27.283 [main] INFO  com.example.conejito.amqfromjuan.notification.JobCompletionNotificationListener.lambda$afterJob$0 - Found <Person(commentId=5cdd7c5648dec005433146ce, lastName=DOE, firstName=JOE, seq=0)> in the database.
17-05-2019 10:07:27.283 [main] INFO  com.example.conejito.amqfromjuan.notification.JobCompletionNotificationListener.lambda$afterJob$0 - Found <Person(commentId=5cdd7c5648dec005433146cf, lastName=DOE, firstName=JUSTIN, seq=0)> in the database.
17-05-2019 10:07:27.284 [main] INFO  com.example.conejito.amqfromjuan.notification.JobCompletionNotificationListener.lambda$afterJob$0 - Found <Person(commentId=5cdd7c5648dec005433146d0, lastName=DOE, firstName=JANE, seq=0)> in the database.
17-05-2019 10:07:27.284 [main] INFO  com.example.conejito.amqfromjuan.notification.JobCompletionNotificationListener.lambda$afterJob$0 - Found <Person(commentId=5cdd7c5648dec005433146d1, lastName=DOE, firstName=JOHN, seq=0)> in the database.
17-05-2019 10:07:27.284 [main] INFO  com.example.conejito.amqfromjuan.notification.JobCompletionNotificationListener.lambda$afterJob$0 - Found <Person(commentId=5cdd7f2d72736a2b0d034aca, lastName=DOE, firstName=JILL, seq=0)> in the database.
17-05-2019 10:07:27.285 [main] INFO  com.example.conejito.amqfromjuan.notification.JobCompletionNotificationListener.lambda$afterJob$0 - Found <Person(commentId=5cdd7f2d72736a2b0d034acb, lastName=DOE, firstName=JOE, seq=0)> in the database.
17-05-2019 10:07:27.285 [main] INFO  com.example.conejito.amqfromjuan.notification.JobCompletionNotificationListener.lambda$afterJob$0 - Found <Person(commentId=5cdd7f2d72736a2b0d034acc, lastName=DOE, firstName=JUSTIN, seq=0)> in the database.
17-05-2019 10:07:27.285 [main] INFO  com.example.conejito.amqfromjuan.notification.JobCompletionNotificationListener.lambda$afterJob$0 - Found <Person(commentId=5cdd7f2d72736a2b0d034acd, lastName=DOE, firstName=JANE, seq=0)> in the database.
17-05-2019 10:07:27.285 [main] INFO  com.example.conejito.amqfromjuan.notification.JobCompletionNotificationListener.lambda$afterJob$0 - Found <Person(commentId=5cdd7f2d72736a2b0d034ace, lastName=DOE, firstName=JOHN, seq=0)> in the database.
17-05-2019 10:07:27.286 [main] INFO  com.example.conejito.amqfromjuan.notification.JobCompletionNotificationListener.lambda$afterJob$0 - Found <Person(commentId=5cdd809e6842764f2d6a7332, lastName=DOE, firstName=JILL, seq=0)> in the database.
17-05-2019 10:07:27.286 [main] INFO  com.example.conejito.amqfromjuan.notification.JobCompletionNotificationListener.lambda$afterJob$0 - Found <Person(commentId=5cdd809e6842764f2d6a7333, lastName=DOE, firstName=JOE, seq=0)> in the database.
17-05-2019 10:07:27.286 [main] INFO  com.example.conejito.amqfromjuan.notification.JobCompletionNotificationListener.lambda$afterJob$0 - Found <Person(commentId=5cdd809e6842764f2d6a7334, lastName=DOE, firstName=JUSTIN, seq=0)> in the database.
17-05-2019 10:07:27.286 [main] INFO  com.example.conejito.amqfromjuan.notification.JobCompletionNotificationListener.lambda$afterJob$0 - Found <Person(commentId=5cdd809e6842764f2d6a7335, lastName=DOE, firstName=JANE, seq=0)> in the database.
17-05-2019 10:07:27.287 [main] INFO  com.example.conejito.amqfromjuan.notification.JobCompletionNotificationListener.lambda$afterJob$0 - Found <Person(commentId=5cdd809e6842764f2d6a7336, lastName=DOE, firstName=JOHN, seq=0)> in the database.
17-05-2019 10:07:27.287 [main] INFO  com.example.conejito.amqfromjuan.notification.JobCompletionNotificationListener.lambda$afterJob$0 - Found <Person(commentId=5cdd827531e2163db127090b, lastName=DOE, firstName=JILL, seq=0)> in the database.
17-05-2019 10:07:27.287 [main] INFO  com.example.conejito.amqfromjuan.notification.JobCompletionNotificationListener.lambda$afterJob$0 - Found <Person(commentId=5cdd827531e2163db127090c, lastName=DOE, firstName=JOE, seq=0)> in the database.
17-05-2019 10:07:27.288 [main] INFO  com.example.conejito.amqfromjuan.notification.JobCompletionNotificationListener.lambda$afterJob$0 - Found <Person(commentId=5cdd827531e2163db127090d, lastName=DOE, firstName=JUSTIN, seq=0)> in the database.
17-05-2019 10:07:27.288 [main] INFO  com.example.conejito.amqfromjuan.notification.JobCompletionNotificationListener.lambda$afterJob$0 - Found <Person(commentId=5cdd827531e2163db127090e, lastName=DOE, firstName=JANE, seq=0)> in the database.
17-05-2019 10:07:27.289 [main] INFO  com.example.conejito.amqfromjuan.notification.JobCompletionNotificationListener.lambda$afterJob$0 - Found <Person(commentId=5cdd827531e2163db127090f, lastName=DOE, firstName=JOHN, seq=0)> in the database.
17-05-2019 10:07:27.289 [main] INFO  com.example.conejito.amqfromjuan.notification.JobCompletionNotificationListener.lambda$afterJob$0 - Found <Person(commentId=5cdd82e1ad37a83247e79dca, lastName=DOE, firstName=JILL, seq=0)> in the database.
17-05-2019 10:07:27.289 [main] INFO  com.example.conejito.amqfromjuan.notification.JobCompletionNotificationListener.lambda$afterJob$0 - Found <Person(commentId=5cdd82e1ad37a83247e79dcb, lastName=DOE, firstName=JOE, seq=0)> in the database.
17-05-2019 10:07:27.290 [main] INFO  com.example.conejito.amqfromjuan.notification.JobCompletionNotificationListener.lambda$afterJob$0 - Found <Person(commentId=5cdd82e1ad37a83247e79dcc, lastName=DOE, firstName=JUSTIN, seq=0)> in the database.
17-05-2019 10:07:27.290 [main] INFO  com.example.conejito.amqfromjuan.notification.JobCompletionNotificationListener.lambda$afterJob$0 - Found <Person(commentId=5cdd82e1ad37a83247e79dcd, lastName=DOE, firstName=JANE, seq=0)> in the database.
17-05-2019 10:07:27.290 [main] INFO  com.example.conejito.amqfromjuan.notification.JobCompletionNotificationListener.lambda$afterJob$0 - Found <Person(commentId=5cdd82e1ad37a83247e79dce, lastName=DOE, firstName=JOHN, seq=0)> in the database.
17-05-2019 10:07:27.290 [main] INFO  com.example.conejito.amqfromjuan.notification.JobCompletionNotificationListener.lambda$afterJob$0 - Found <Person(commentId=5cdd8322edb9d6714e08fa3d, lastName=DOE, firstName=JILL, seq=0)> in the database.
